4298,cs,cs
4299,stat,stat
4300,cs,cs
4301,math,stat
4302,math,math
4303,math,cs
4304,physics,physics
4305,math,math
4306,stat,stat
4307,cs,cs
4308,math,math
4309,cs,cs
4310,stat,stat
4311,math,math
4312,math,math
4313,physics,cs
4314,math,math
4315,math,math
4316,math,math
4317,stat,cs
4318,cs,stat
4319,physics,physics
4320,cs,cs
4321,stat,stat
4322,cs,cs
4323,cs,cs
4324,stat,stat
4325,cs,cs
4326,math,math
4327,physics,physics
4328,math,math
4329,cs,cs
4330,cs,math
4331,cs,cs
4332,stat,stat
4333,cs,cs
4334,physics,physics
4335,physics,physics
4336,physics,cs
4337,cs,cs
4338,cs,cs
4339,cs,cs
4340,physics,physics
4341,cs,cs
4342,cs,cs
4343,stat,stat
4344,cs,cs
4345,cs,math
4346,cs,cs
4347,math,math
4348,physics,physics
4349,math,physics
4350,cs,cs
4351,physics,physics
4352,math,math
4353,math,math
4354,cs,cs
4355,math,math
4356,cs,cs
4357,math,math
4358,physics,physics
4359,cs,stat
4360,math,math
4361,stat,stat
4362,math,math
4363,stat,stat
4364,physics,physics
4365,physics,physics
4366,stat,stat
4367,math,math
4368,math,math
4369,physics,physics
4370,math,math
4371,cs,cs
4372,cs,cs
4373,cs,cs
4374,cs,cs
4375,math,math
4376,physics,physics
4377,physics,physics
4378,physics,physics
4379,cs,cs
4380,math,math
4381,math,math
4382,stat,stat
4383,cs,cs
4384,stat,stat
4385,math,math
4386,cs,cs
4387,physics,physics
4388,math,math
4389,math,stat
4390,physics,physics
4391,math,physics
4392,cs,cs
4393,math,math
4394,physics,physics
4395,cs,cs
4396,cs,cs
4397,stat,stat
4398,math,math
4399,physics,physics
4400,cs,cs
4401,physics,stat
4402,stat,stat
4403,stat,stat
4404,physics,physics
4405,physics,physics
4406,math,math
4407,cs,cs
4408,math,math
4409,cs,cs
4410,cs,cs
4411,cs,cs
4412,math,math
4413,cs,cs
4414,cs,cs
4415,cs,cs
4416,math,math
4417,cs,math
4418,math,math
4419,stat,stat
4420,stat,stat
4421,math,math
4422,physics,physics
4423,physics,physics
4424,physics,physics
4425,cs,cs
4426,cs,cs
4427,math,math
4428,stat,stat
4429,physics,physics
4430,cs,cs
4431,physics,physics
4432,physics,physics
4433,math,math
4434,cs,cs
4435,physics,physics
4436,physics,physics
4437,math,math
4438,math,math
4439,stat,stat
4440,physics,physics
4441,stat,stat
4442,cs,cs
4443,math,math
4444,cs,math
4445,cs,cs
4446,cs,cs
4447,math,math
4448,math,math
4449,math,math
4450,cs,cs
4451,stat,stat
4452,math,math
4453,math,math
4454,physics,physics
4455,math,math
4456,cs,cs
4457,math,math
4458,cs,cs
4459,physics,physics
4460,cs,cs
4461,cs,cs
4462,physics,physics
4463,math,math
4464,math,math
4465,cs,cs
4466,physics,cs
4467,cs,cs
4468,cs,cs
4469,cs,cs
4470,physics,physics
4471,cs,cs
4472,math,math
4473,math,math
4474,math,math
4475,math,stat
4476,cs,cs
4477,stat,cs
4478,stat,stat
4479,cs,cs
4480,stat,stat
4481,physics,physics
4482,math,math
4483,cs,stat
4484,cs,cs
4485,stat,cs
4486,math,math
4487,physics,physics
4488,cs,cs
4489,stat,stat
4490,cs,cs
4491,cs,cs
4492,cs,cs
4493,physics,physics
4494,cs,cs
4495,cs,cs
4496,physics,physics
4497,cs,cs
4498,math,math
4499,physics,physics
4500,cs,cs
4501,stat,stat
4502,physics,physics
4503,stat,stat
4504,cs,cs
4505,cs,cs
4506,physics,cs
4507,stat,stat
4508,physics,physics
4509,cs,cs
4510,cs,cs
4511,physics,physics
4512,physics,physics
4513,stat,cs
4514,cs,cs
4515,cs,cs
4516,stat,stat
4517,physics,physics
4518,math,math
4519,cs,cs
4520,physics,physics
4521,cs,cs
4522,physics,physics
4523,math,math
4524,cs,cs
4525,physics,physics
4526,physics,physics
4527,cs,cs
4528,math,math
4529,stat,cs
4530,stat,stat
4531,math,math
4532,cs,cs
4533,math,math
4534,math,math
4535,physics,physics
4536,stat,stat
4537,stat,stat
4538,cs,cs
4539,cs,cs
4540,stat,stat
4541,math,math
4542,cs,cs
4543,physics,physics
4544,cs,cs
4545,stat,stat
4546,math,math
4547,math,math
4548,math,math
4549,cs,cs
4550,math,math
4551,cs,cs
4552,math,math
4553,cs,cs
4554,math,math
4555,math,math
4556,math,math
4557,cs,cs
4558,math,math
4559,cs,math
4560,math,math
4561,math,math
4562,cs,cs
4563,cs,stat
4564,physics,physics
4565,physics,physics
4566,physics,physics
4567,stat,stat
4568,stat,stat
4569,math,math
4570,math,math
4571,cs,math
4572,math,math
4573,stat,stat
4574,math,stat
4575,math,math
4576,cs,cs
4577,stat,stat
4578,math,math
4579,math,math
4580,cs,cs
4581,physics,physics
4582,physics,physics
4583,math,math
4584,cs,cs
4585,stat,stat
4586,stat,stat
4587,cs,cs
4588,cs,cs
4589,math,math
4590,physics,physics
4591,cs,cs
4592,stat,stat
4593,math,math
4594,math,math
4595,cs,stat
4596,physics,physics
4597,cs,cs
4598,math,math
4599,cs,cs
4600,cs,cs
4601,stat,cs
4602,stat,stat
4603,physics,physics
4604,physics,physics
4605,cs,stat
4606,physics,physics
4607,cs,math
4608,cs,cs
4609,cs,cs
4610,cs,math
4611,physics,physics
4612,cs,cs
4613,cs,math
4614,math,math
4615,math,stat
4616,math,math
4617,math,math
4618,math,math
4619,cs,cs
4620,physics,cs
4621,cs,cs
4622,math,math
4623,stat,stat
4624,stat,stat
4625,cs,cs
4626,stat,stat
4627,math,math
4628,math,stat
4629,math,math
4630,math,math
4631,stat,stat
4632,math,math
4633,math,math
4634,cs,cs
4635,math,math
4636,cs,cs
4637,cs,cs
4638,physics,physics
4639,physics,physics
4640,math,math
4641,cs,cs
4642,cs,cs
4643,physics,physics
4644,cs,cs
4645,stat,stat
4646,cs,cs
4647,physics,physics
4648,cs,cs
4649,cs,cs
4650,math,math
4651,stat,stat
4652,math,math
4653,math,math
4654,physics,physics
4655,math,math
4656,math,math
4657,math,math
4658,cs,cs
4659,cs,stat
4660,math,cs
4661,cs,cs
4662,cs,cs
4663,cs,cs
4664,math,math
4665,math,math
4666,stat,stat
4667,math,math
4668,cs,cs
4669,math,math
4670,math,math
4671,math,math
4672,math,math
4673,physics,physics
4674,stat,stat
4675,cs,stat
4676,math,math
4677,cs,cs
4678,physics,physics
4679,physics,physics
4680,math,math
4681,physics,physics
4682,physics,physics
4683,stat,stat
4684,physics,physics
4685,stat,stat
4686,math,math
4687,math,math
4688,math,math
4689,stat,stat
4690,stat,stat
4691,stat,stat
4692,math,math
4693,cs,cs
4694,physics,physics
4695,stat,cs
4696,physics,physics
4697,math,math
4698,physics,physics
4699,physics,physics
4700,physics,math
4701,cs,math
4702,cs,math
4703,math,math
4704,physics,physics
4705,stat,stat
4706,cs,cs
4707,stat,stat
4708,stat,stat
4709,stat,cs
4710,physics,physics
4711,math,math
4712,cs,math
4713,physics,physics
4714,stat,stat
4715,stat,stat
4716,stat,stat
4717,stat,stat
4718,cs,cs
4719,physics,physics
4720,math,math
4721,stat,stat
4722,cs,cs
4723,physics,physics
4724,cs,cs
4725,stat,stat
4726,physics,physics
4727,physics,physics
4728,physics,physics
4729,math,math
4730,physics,physics
4731,math,math
4732,math,math
4733,cs,cs
4734,cs,cs
4735,math,math
4736,physics,physics
4737,physics,physics
4738,math,math
4739,cs,cs
4740,stat,stat
4741,math,cs
4742,cs,cs
4743,stat,stat
4744,stat,stat
4745,cs,cs
4746,math,math
4747,cs,stat
4748,cs,cs
4749,physics,physics
4750,cs,cs
4751,physics,physics
4752,cs,cs
4753,cs,cs
4754,stat,stat
4755,math,math
4756,math,math
4757,stat,cs
4758,stat,math
4759,physics,cs
4760,math,math
4761,cs,cs
4762,physics,physics
4763,physics,physics
4764,physics,physics
4765,physics,physics
4766,cs,cs
4767,physics,physics
4768,physics,physics
4769,physics,physics
4770,physics,physics
4771,cs,cs
4772,math,math
4773,math,cs
4774,cs,cs
4775,stat,stat
4776,physics,physics
4777,physics,physics
4778,physics,physics
4779,math,math
4780,math,math
4781,physics,physics
4782,physics,physics
4783,cs,cs
4784,cs,cs
4785,math,math
4786,physics,physics
4787,cs,cs
4788,cs,cs
4789,cs,cs
4790,cs,cs
4791,cs,cs
4792,math,math
4793,cs,cs
4794,cs,cs
4795,math,math
4796,cs,cs
4797,physics,physics
4798,cs,cs
4799,math,math
4800,stat,stat
4801,physics,physics
4802,cs,stat
4803,physics,physics
4804,cs,cs
4805,math,math
4806,math,math
4807,physics,physics
4808,physics,physics
4809,cs,cs
4810,physics,physics
4811,math,math
4812,math,math
4813,cs,cs
4814,cs,cs
4815,physics,physics
4816,cs,cs
4817,math,math
4818,math,math
4819,math,math
4820,math,math
4821,cs,cs
4822,physics,physics
4823,cs,cs
4824,math,math
4825,math,math
4826,cs,stat
4827,math,math
4828,math,math
4829,cs,cs
4830,physics,physics
4831,math,math
4832,math,stat
4833,math,math
4834,cs,stat
4835,physics,physics
4836,physics,physics
4837,math,stat
4838,cs,cs
4839,math,math
4840,cs,cs
4841,stat,cs
4842,math,math
4843,physics,physics
4844,math,math
4845,cs,cs
4846,physics,math
4847,math,math
4848,math,math
4849,stat,stat
4850,physics,physics
4851,cs,cs
4852,math,math
4853,cs,stat
4854,cs,cs
4855,math,math
4856,stat,stat
4857,cs,cs
4858,cs,math
4859,math,math
4860,cs,cs
4861,physics,physics
4862,physics,cs
4863,math,math
4864,math,math
4865,physics,physics
4866,stat,stat
4867,physics,physics
4868,physics,physics
4869,math,math
4870,physics,physics
4871,cs,cs
4872,math,math
4873,physics,physics
4874,math,math
4875,math,math
4876,physics,cs
4877,physics,physics
4878,math,math
4879,math,math
4880,physics,physics
4881,stat,stat
4882,cs,cs
4883,stat,stat
4884,physics,physics
4885,physics,physics
4886,stat,cs
4887,cs,cs
4888,stat,stat
4889,math,math
4890,math,math
4891,physics,physics
4892,cs,cs
4893,stat,stat
4894,physics,physics
4895,math,math
4896,physics,physics
4897,stat,physics
4898,math,math
4899,physics,physics
4900,stat,stat
4901,cs,cs
4902,cs,math
4903,physics,physics
4904,cs,math
4905,physics,math
4906,stat,stat
4907,cs,cs
4908,stat,cs
4909,math,stat
4910,cs,cs
4911,stat,stat
4912,physics,physics
4913,math,stat
4914,cs,cs
4915,math,math
4916,stat,stat
4917,cs,cs
4918,cs,cs
4919,math,math
4920,stat,stat
4921,cs,cs
4922,cs,cs
4923,math,math
4924,math,math
4925,math,math
4926,cs,cs
4927,physics,physics
4928,cs,cs
4929,cs,cs
4930,cs,cs
4931,stat,stat
4932,math,math
4933,physics,physics
4934,physics,physics
4935,math,math
4936,math,math
4937,cs,cs
4938,math,math
4939,cs,stat
4940,physics,physics
4941,math,math
4942,physics,physics
4943,math,math
4944,math,math
4945,cs,cs
4946,math,math
4947,math,math
4948,cs,cs
4949,math,physics
4950,math,math
4951,math,math
4952,physics,physics
4953,physics,physics
4954,stat,stat
4955,math,math
4956,math,math
4957,physics,physics
4958,physics,physics
4959,physics,physics
4960,cs,cs
4961,stat,stat
4962,cs,cs
4963,cs,cs
4964,stat,stat
4965,math,math
4966,stat,stat
4967,cs,cs
4968,stat,stat
4969,math,math
4970,math,math
4971,math,math
4972,cs,cs
4973,cs,cs
4974,cs,cs
4975,cs,cs
4976,cs,cs
4977,math,math
4978,math,math
4979,math,math
4980,cs,cs
4981,stat,stat
4982,cs,cs
4983,cs,cs
4984,cs,cs
4985,physics,physics
4986,physics,physics
4987,physics,physics
4988,cs,cs
4989,cs,cs
4990,stat,stat
4991,math,math
4992,stat,stat
4993,physics,physics
4994,math,math
4995,math,math
4996,math,math
4997,stat,stat
4998,cs,cs
4999,stat,stat
5000,cs,cs
5001,cs,cs
5002,math,math
5003,math,math
5004,cs,cs
5005,math,math
5006,math,math
5007,math,math
5008,math,math
5009,cs,cs
5010,physics,physics
5011,math,math
5012,stat,stat
5013,physics,physics
5014,math,math
5015,cs,cs
5016,cs,cs
5017,math,math
5018,stat,stat
5019,stat,stat
5020,physics,physics
5021,math,math
5022,stat,stat
5023,cs,cs
5024,cs,cs
5025,cs,cs
5026,cs,stat
5027,physics,physics
5028,physics,physics
5029,math,math
5030,math,math
5031,cs,cs
5032,math,math
5033,cs,cs
5034,cs,cs
5035,cs,cs
5036,math,math
5037,physics,physics
5038,math,math
5039,math,math
5040,math,math
5041,physics,physics
5042,cs,stat
5043,cs,cs
5044,math,math
5045,stat,cs
5046,math,math
5047,stat,stat
5048,cs,cs
5049,math,math
5050,physics,physics
5051,physics,stat
5052,cs,cs
5053,cs,cs
5054,stat,stat
5055,physics,physics
5056,math,math
5057,math,math
5058,cs,cs
5059,cs,cs
5060,physics,physics
5061,stat,stat
5062,physics,physics
5063,cs,cs
5064,cs,cs
5065,cs,cs
5066,cs,cs
5067,cs,cs
5068,physics,physics
5069,physics,physics
5070,math,math
5071,cs,cs
5072,physics,physics
5073,cs,cs
5074,physics,physics
5075,stat,cs
5076,physics,physics
5077,math,math
5078,cs,cs
5079,physics,physics
5080,stat,stat
5081,stat,stat
5082,stat,stat
5083,math,math
5084,cs,cs
5085,cs,cs
5086,cs,cs
5087,physics,physics
5088,math,math
5089,cs,cs
5090,physics,physics
5091,physics,physics
5092,stat,stat
5093,math,math
5094,physics,physics
5095,stat,stat
5096,math,math
5097,physics,physics
5098,cs,stat
5099,cs,cs
5100,physics,physics
5101,math,math
5102,physics,physics
5103,cs,cs
5104,math,math
5105,cs,cs
5106,physics,physics
5107,physics,physics
5108,physics,cs
5109,cs,cs
5110,cs,cs
5111,cs,cs
5112,physics,physics
5113,math,math
5114,math,math
5115,physics,physics
5116,stat,stat
5117,cs,cs
5118,math,math
5119,math,math
5120,stat,stat
5121,physics,physics
5122,cs,cs
5123,cs,stat
5124,math,math
5125,cs,cs
5126,math,math
5127,cs,cs
5128,cs,cs
5129,cs,physics
5130,math,physics
5131,math,math
5132,cs,cs
5133,cs,cs
5134,cs,cs
5135,math,math
5136,cs,cs
5137,cs,cs
5138,cs,cs
5139,cs,cs
5140,math,math
5141,math,math
5142,math,math
5143,stat,stat
5144,math,math
5145,math,math
5146,math,math
5147,math,math
5148,math,math
5149,cs,cs
5150,stat,stat
5151,cs,cs
5152,math,math
5153,cs,cs
5154,cs,cs
5155,physics,physics
5156,stat,stat
5157,cs,cs
5158,stat,stat
5159,math,math
5160,cs,cs
5161,math,math
5162,stat,stat
5163,cs,cs
5164,math,math
5165,stat,stat
5166,math,math
5167,physics,physics
5168,stat,stat
5169,cs,cs
5170,cs,cs
5171,cs,cs
5172,math,math
5173,cs,stat
5174,math,math
5175,math,math
5176,math,math
5177,math,math
5178,cs,cs
5179,math,math
5180,stat,stat
5181,math,math
5182,cs,stat
5183,math,stat
5184,math,math
5185,cs,cs
5186,math,math
5187,cs,stat
5188,stat,stat
5189,cs,math
5190,math,math
5191,physics,physics
5192,cs,stat
5193,stat,stat
5194,cs,cs
5195,cs,cs
5196,physics,physics
5197,cs,cs
5198,math,math
5199,math,math
5200,stat,stat
5201,cs,cs
5202,physics,physics
5203,cs,stat
5204,cs,cs
5205,cs,cs
5206,cs,cs
5207,math,math
5208,cs,cs
5209,math,math
5210,physics,physics
5211,cs,cs
5212,cs,cs
5213,stat,stat
5214,math,math
5215,physics,physics
5216,math,math
5217,math,math
5218,stat,stat
5219,cs,cs
5220,math,math
5221,physics,physics
5222,cs,stat
5223,cs,cs
5224,math,math
5225,math,math
5226,stat,stat
5227,cs,cs
5228,physics,physics
5229,stat,stat
5230,math,stat
5231,cs,cs
5232,stat,math
5233,cs,cs
5234,math,math
5235,stat,stat
5236,physics,physics
5237,math,math
5238,stat,stat
5239,math,math
5240,math,math
5241,math,math
5242,math,math
5243,cs,cs
5244,physics,physics
5245,math,math
5246,cs,cs
5247,stat,stat
5248,math,math
5249,physics,physics
5250,cs,cs
5251,cs,cs
5252,stat,stat
5253,math,math
5254,cs,cs
5255,physics,math
5256,math,math
5257,math,math
5258,cs,cs
5259,cs,stat
5260,physics,physics
5261,stat,stat
5262,cs,cs
5263,cs,cs
5264,cs,cs
5265,stat,stat
5266,cs,cs
5267,cs,stat
5268,math,physics
5269,cs,cs
5270,stat,stat
5271,math,math
5272,math,math
5273,cs,cs
5274,math,math
5275,cs,cs
5276,stat,stat
5277,physics,physics
5278,stat,stat
5279,math,math
5280,stat,stat
5281,cs,cs
5282,stat,stat
5283,math,math
5284,cs,cs
5285,physics,physics
5286,cs,cs
5287,cs,physics
5288,math,math
5289,cs,cs
5290,cs,cs
5291,cs,cs
5292,cs,cs
5293,cs,cs
5294,math,math
5295,cs,cs
5296,math,math
5297,cs,cs
5298,math,math
5299,cs,cs
5300,math,cs
5301,cs,cs
5302,cs,cs
5303,math,math
5304,physics,physics
5305,physics,physics
5306,cs,cs
5307,cs,cs
5308,physics,physics
5309,math,math
5310,physics,physics
5311,math,math
5312,math,math
5313,cs,cs
5314,cs,cs
5315,cs,cs
5316,stat,stat
5317,cs,stat
5318,stat,stat
5319,math,math
5320,physics,cs
5321,cs,cs
5322,cs,cs
5323,math,math
5324,math,math
5325,physics,physics
5326,cs,cs
5327,stat,cs
5328,math,math
5329,math,math
5330,cs,cs
5331,math,math
5332,physics,physics
5333,math,math
5334,physics,physics
5335,math,math
5336,physics,physics
5337,physics,physics
5338,stat,stat
5339,physics,physics
5340,math,math
5341,physics,physics
5342,cs,cs
5343,math,math
5344,math,math
5345,math,math
5346,stat,stat
5347,cs,stat
5348,math,math
5349,stat,stat
5350,physics,stat
5351,cs,cs
5352,cs,stat
5353,stat,stat
5354,physics,physics
5355,stat,stat
5356,stat,stat
5357,math,math
5358,physics,physics
5359,stat,stat
5360,cs,cs
5361,math,math
5362,math,math
5363,cs,cs
5364,physics,physics
5365,stat,stat
5366,cs,cs
5367,cs,cs
5368,cs,cs
5369,math,cs
5370,cs,cs
5371,stat,stat
5372,cs,cs
5373,physics,stat
5374,cs,cs
5375,physics,physics
5376,cs,cs
5377,cs,cs
5378,math,math
5379,math,math
5380,cs,cs
5381,math,math
5382,cs,stat
5383,math,math
5384,cs,cs
5385,cs,cs
5386,stat,stat
5387,stat,stat
5388,cs,cs
5389,math,math
5390,math,math
5391,cs,cs
5392,cs,cs
5393,cs,cs
5394,cs,cs
5395,math,math
5396,physics,stat
5397,stat,stat
5398,stat,stat
5399,math,math
5400,cs,cs
5401,stat,cs
5402,cs,cs
5403,physics,physics
5404,physics,physics
5405,math,math
5406,physics,physics
5407,physics,physics
5408,physics,physics
5409,physics,physics
5410,physics,physics
5411,cs,cs
5412,stat,stat
5413,physics,physics
5414,cs,cs
5415,stat,math
5416,physics,physics
5417,cs,cs
5418,stat,stat
5419,cs,cs
5420,math,math
5421,cs,cs
5422,physics,physics
5423,math,math
5424,math,math
5425,stat,stat
5426,stat,stat
5427,math,math
5428,physics,physics
5429,physics,physics
5430,stat,stat
5431,physics,physics
5432,stat,stat
5433,math,math
5434,math,math
5435,cs,math
5436,physics,physics
5437,cs,cs
5438,cs,cs
5439,physics,physics
5440,math,math
5441,cs,cs
5442,cs,cs
5443,physics,physics
5444,math,math
5445,physics,physics
5446,math,math
5447,cs,cs
5448,physics,math
5449,stat,stat
5450,cs,cs
5451,cs,cs
5452,cs,cs
5453,physics,physics
5454,stat,cs
5455,stat,cs
5456,cs,cs
5457,physics,physics
5458,physics,physics
5459,cs,cs
5460,math,stat
5461,cs,cs
5462,stat,stat
5463,cs,cs
5464,cs,cs
5465,cs,cs
5466,math,cs
5467,math,math
5468,math,math
5469,math,math
5470,physics,physics
5471,math,math
5472,math,math
5473,physics,physics
5474,cs,cs
5475,physics,cs
5476,cs,cs
5477,cs,cs
5478,cs,cs
5479,cs,cs
5480,cs,cs
5481,cs,cs
5482,cs,cs
5483,physics,physics
5484,stat,cs
5485,math,math
5486,physics,physics
5487,cs,cs
5488,math,math
5489,stat,stat
5490,stat,stat
5491,cs,cs
5492,stat,cs
5493,math,math
5494,math,math
5495,stat,stat
5496,math,math
5497,math,cs
5498,math,math
5499,cs,cs
5500,stat,stat
5501,cs,math
5502,cs,cs
5503,math,math
5504,math,math
5505,math,math
5506,stat,stat
5507,cs,cs
5508,cs,cs
5509,cs,stat
5510,cs,cs
5511,cs,cs
5512,math,math
5513,cs,cs
5514,cs,cs
5515,physics,cs
5516,cs,cs
5517,cs,cs
5518,stat,stat
5519,cs,cs
5520,stat,stat
5521,cs,cs
5522,math,math
5523,physics,math
5524,math,math
5525,cs,cs
5526,cs,cs
5527,physics,stat
5528,math,math
5529,stat,stat
5530,math,math
5531,math,math
5532,math,math
5533,physics,physics
5534,cs,cs
5535,cs,cs
5536,math,math
5537,cs,cs
5538,stat,stat
5539,math,cs
5540,stat,stat
5541,math,math
5542,cs,cs
5543,cs,cs
5544,stat,stat
5545,stat,stat
5546,cs,cs
5547,stat,stat
5548,math,math
5549,stat,stat
5550,cs,cs
5551,math,math
5552,stat,stat
5553,cs,cs
5554,physics,physics
5555,physics,physics
5556,cs,cs
5557,stat,cs
5558,physics,physics
5559,math,math
5560,cs,cs
5561,cs,cs
5562,math,math
5563,cs,cs
5564,math,math
5565,stat,stat
5566,math,math
5567,stat,stat
5568,math,stat
5569,math,math
5570,stat,stat
5571,cs,cs
5572,physics,physics
5573,stat,stat
5574,math,math
5575,cs,cs
5576,math,math
5577,stat,stat
5578,stat,stat
5579,math,math
5580,cs,cs
5581,math,math
5582,cs,cs
5583,cs,stat
5584,cs,physics
5585,cs,cs
5586,physics,physics
5587,physics,physics
5588,math,math
5589,math,math
5590,cs,cs
5591,cs,cs
5592,physics,physics
5593,math,math
5594,math,math
5595,cs,cs
5596,math,math
5597,stat,stat
5598,math,math
5599,math,math
5600,math,math
5601,math,math
5602,math,math
5603,math,math
5604,stat,stat
5605,math,math
5606,cs,cs
5607,cs,cs
5608,stat,math
5609,math,math
5610,cs,cs
5611,physics,physics
5612,cs,cs
5613,cs,cs
5614,cs,cs
5615,physics,physics
5616,physics,physics
5617,math,math
5618,cs,cs
5619,cs,cs
5620,physics,physics
5621,cs,cs
5622,stat,stat
5623,cs,cs
5624,cs,cs
5625,physics,physics
5626,physics,stat
5627,math,math
5628,math,math
5629,stat,stat
5630,math,math
5631,cs,cs
5632,cs,cs
5633,cs,stat
5634,physics,physics
5635,cs,cs
5636,stat,stat
5637,cs,cs
5638,math,math
5639,cs,cs
5640,cs,cs
5641,math,math
5642,cs,cs
5643,math,cs
5644,cs,cs
5645,math,stat
5646,math,math
5647,physics,physics
5648,math,math
5649,cs,math
5650,math,math
5651,math,math
5652,cs,stat
5653,math,math
5654,cs,cs
5655,cs,cs
5656,cs,cs
5657,cs,stat
5658,cs,cs
5659,math,math
5660,physics,cs
5661,math,math
5662,math,math
5663,physics,cs
5664,cs,cs
5665,math,math
5666,stat,stat
5667,cs,cs
5668,stat,stat
5669,math,math
5670,cs,cs
5671,physics,physics
5672,cs,cs
5673,stat,stat
5674,cs,cs
5675,math,math
5676,math,math
5677,math,math
5678,cs,cs
5679,physics,physics
5680,cs,cs
5681,math,math
5682,math,math
5683,physics,physics
5684,math,math
5685,cs,cs
5686,cs,cs
5687,cs,cs
5688,stat,stat
5689,cs,cs
5690,physics,physics
5691,cs,cs
5692,physics,physics
5693,stat,stat
5694,physics,stat
5695,physics,cs
5696,math,math
5697,cs,cs
5698,physics,physics
5699,cs,cs
5700,math,math
5701,physics,physics
5702,math,math
5703,stat,cs
5704,math,math
5705,physics,math
5706,cs,cs
5707,cs,cs
5708,physics,stat
5709,cs,cs
5710,stat,stat
5711,physics,cs
5712,cs,cs
5713,cs,cs
5714,physics,physics
5715,stat,stat
5716,stat,cs
5717,cs,cs
5718,math,math
5719,math,math
5720,cs,cs
5721,stat,stat
5722,cs,cs
5723,physics,physics
5724,math,math
5725,physics,physics
5726,math,math
5727,stat,stat
5728,physics,physics
5729,cs,cs
5730,math,math
5731,cs,cs
5732,cs,cs
5733,math,math
5734,physics,physics
5735,math,math
5736,cs,cs
5737,math,math
5738,physics,cs
5739,physics,physics
5740,math,stat
5741,stat,stat
5742,cs,cs
5743,physics,physics
5744,stat,stat
5745,cs,cs
5746,cs,cs
5747,physics,physics
5748,math,math
5749,physics,physics
5750,math,math
5751,stat,stat
5752,math,math
5753,cs,cs
5754,stat,stat
5755,math,stat
5756,cs,stat
5757,stat,stat
5758,physics,physics
5759,physics,physics
5760,math,math
5761,cs,cs
5762,cs,physics
5763,math,math
5764,physics,physics
5765,physics,physics
5766,math,math
5767,stat,stat
5768,math,math
5769,stat,math
5770,math,math
5771,stat,stat
5772,cs,cs
5773,physics,physics
5774,cs,cs
5775,cs,cs
5776,math,math
5777,math,math
5778,cs,cs
5779,stat,stat
5780,cs,cs
5781,math,math
5782,physics,physics
5783,physics,physics
5784,cs,cs
5785,cs,cs
5786,math,math
5787,stat,stat
5788,math,math
5789,cs,cs
5790,cs,cs
5791,cs,cs
5792,physics,physics
5793,stat,stat
5794,cs,cs
5795,physics,physics
5796,cs,cs
5797,stat,stat
5798,math,math
5799,stat,stat
5800,cs,cs
5801,math,math
5802,math,math
5803,math,math
5804,stat,stat
5805,stat,stat
5806,math,math
5807,math,math
5808,physics,physics
5809,math,math
5810,cs,cs
5811,cs,cs
5812,physics,physics
5813,math,math
5814,cs,cs
5815,physics,physics
5816,stat,stat
5817,math,math
5818,cs,cs
5819,physics,physics
5820,math,math
5821,math,math
5822,cs,cs
5823,math,math
5824,cs,cs
5825,math,math
5826,stat,stat
5827,math,math
5828,cs,cs
5829,math,math
5830,math,math
5831,cs,cs
5832,math,stat
5833,physics,physics
5834,math,math
5835,math,math
5836,cs,cs
5837,stat,stat
5838,physics,cs
5839,cs,stat
5840,cs,cs
5841,math,math
5842,stat,cs
5843,stat,stat
5844,math,math
5845,stat,stat
5846,cs,cs
5847,math,math
5848,physics,physics
5849,math,cs
5850,cs,cs
5851,stat,stat
5852,math,math
5853,cs,cs
5854,physics,cs
5855,math,math
5856,math,math
5857,math,math
5858,cs,cs
5859,stat,stat
5860,stat,stat
5861,math,math
5862,math,math
5863,cs,cs
5864,physics,physics
5865,cs,cs
5866,physics,physics
5867,physics,physics
5868,physics,math
5869,cs,cs
5870,math,physics
5871,math,math
5872,physics,physics
5873,cs,cs
5874,math,math
5875,physics,physics
5876,cs,stat
5877,stat,stat
5878,cs,cs
5879,math,math
5880,physics,physics
5881,physics,math
5882,cs,cs
5883,cs,cs
5884,math,math
5885,cs,stat
5886,cs,cs
5887,math,math
5888,stat,stat
5889,stat,stat
5890,math,math
5891,cs,cs
5892,math,math
5893,math,math
5894,math,math
5895,physics,physics
5896,cs,cs
5897,cs,cs
5898,cs,cs
5899,physics,stat
5900,math,math
5901,physics,physics
5902,physics,physics
5903,cs,cs
5904,math,math
5905,physics,physics
5906,cs,stat
5907,physics,physics
5908,cs,cs
5909,math,math
5910,math,math
5911,stat,stat
5912,math,math
5913,cs,cs
5914,stat,stat
5915,cs,cs
5916,physics,physics
5917,cs,physics
5918,stat,stat
5919,physics,physics
5920,cs,cs
5921,math,math
5922,stat,stat
5923,cs,cs
5924,math,math
5925,physics,physics
5926,math,math
5927,cs,cs
5928,cs,cs
5929,math,math
5930,cs,cs
5931,cs,cs
5932,physics,physics
5933,cs,cs
5934,physics,physics
5935,stat,stat
5936,math,math
5937,math,math
5938,math,math
5939,physics,stat
5940,physics,physics
5941,stat,stat
5942,math,math
5943,math,math
5944,stat,stat
5945,math,math
5946,physics,physics
5947,physics,physics
5948,cs,cs
5949,stat,stat
5950,cs,cs
5951,math,math
5952,cs,cs
5953,cs,cs
5954,cs,cs
5955,stat,stat
5956,math,math
5957,math,math
5958,math,math
5959,cs,cs
5960,stat,stat
5961,cs,cs
5962,stat,stat
5963,stat,stat
5964,cs,cs
5965,math,math
